ID	GO_ID
FxaC_7g38250	GO:0003682
FxaC_7g38250	GO:0003676
FxaC_7g38450	GO:0003839
FxaC_7g38450	GO:0006751
FxaC_7g40270	GO:0055114
FxaC_7g40331	GO:0016788
FxaC_7g41401	GO:0003824
FxaC_7g41870	GO:0008168
FxaC_7g43650	GO:0004106
FxaC_7g43650	GO:0009073
FxaC_7g43650	GO:0046417
FxaC_8g02230	GO:0005985
FxaC_8g02230	GO:0016157
FxaC_8g02230	GO:0016757
FxaC_8g06390	GO:0008168
FxaC_8g08130	GO:0055114
FxaC_8g14480	GO:0003677
FxaC_8g14480	GO:0006355
FxaC_8g18521	GO:0016787
FxaC_8g25210	GO:0005975
FxaC_8g25210	GO:0016791
FxaC_8g25210	GO:0042132
FxaC_8g30151	GO:0003676
FxaC_8g30151	GO:0008270
FxaC_8g30151	GO:0015074
FxaC_8g32241	GO:0016491
FxaC_8g32241	GO:0055114
FxaC_8g38830	GO:0003779
FxaC_8g38830	GO:0015629
FxaC_8g38830	GO:0030042
FxaC_9g02050	GO:0006812
FxaC_9g02050	GO:0008324
FxaC_9g02050	GO:0016021
FxaC_9g02050	GO:0055085
FxaC_9g14180	GO:0005515
FxaC_9g19640	GO:0000398
FxaC_9g19640	GO:0003676
FxaC_9g19640	GO:0003723
FxaC_9g19640	GO:0046872
FxaC_9g19640	GO:0089701
FxaC_9g20010	GO:0016020
FxaC_9g20011	GO:0005524
FxaC_9g20011	GO:0016020
FxaC_9g20011	GO:0042626
FxaC_9g29190	GO:0004553
FxaC_9g29190	GO:0005975
FxaC_9g34740	GO:0003677
FxaC_9g34740	GO:0006355
FxaC_9g39580	GO:0003924
FxaC_9g39580	GO:0005525
FxaC_9g40490	GO:0006511
FxaC_9g44200	GO:0005524
FxaC_9g44200	GO:0016021
FxaC_9g44200	GO:0042626
FxaC_9g44200	GO:0055085
FxaC_9g49470	GO:0016702
FxaC_9g49470	GO:0055114
FxaC_9g51360	GO:0005509
FxaC_9g51360	GO:0016491
FxaC_9g51360	GO:0055114
